t,x,y,i
890,17941,242743.844263717,6
891,17947,237100.332471973,6
892,17954,235192.997304271,6
893,17964,243511.187521045,6
894,17966,242050.858185565,6
895,17967,245223.277814592,6
896,17970,242723.017671984,6
897,17981,241932.172417338,6
898,17982,242396.183911423,6
899,17984,243084.997512921,6
900,17994,238087.854879146,6
901,18006,242685.050679986,6
902,18014,241066.934709088,6
903,18023,240636.733693926,6
904,18034,241297.505029575,6
905,18040,241705.330680703,6
906,18048,242594.512438161,6
907,18056,240889.672662078,6
908,18059,243860.009666239,6
909,18061,240604.309204506,6
910,18063,247181.719398016,6
911,18075,244698.904255095,6
912,18078,237438.690922523,6
913,18079,244077.193446078,6
914,18088,244679.485669752,6
915,18098,247131.454387828,6
916,18101,240099.038624208,6
917,18103,244791.549859264,6
918,18104,245004.286686014,6
919,18111,241989.027421036,6
920,18111,247471.827520084,6
921,18121,247179.791294198,6
922,18132,243798.622401546,6
923,18136,240600.40498647,6
924,18136,243161.261538118,6
925,18147,243211.280170215,6
926,18155,245380.483604924,6
927,18157,242156.886505037,6
928,18168,243975.694486668,6
929,18168,248862.477824595,6
930,18170,245469.624578315,6
931,18173,238040.458838905,6
932,18177,239959.815871427,6
933,18182,246556.585122109,6
934,18188,243509.444682078,6
935,18201,249316.867865007,6
936,18206,243386.390421568,6
937,18215,246516.145179124,6
938,18221,246864.791448957,6
939,18223,242755.989130842,6
940,18225,242369.254822618,6
941,18232,247161.088644451,6
942,18234,243395.136082073,6
943,18246,243383.033629436,6
944,18254,244449.978127463,6
945,18256,241422.445948037,6
946,18265,243626.529417426,6
947,18269,244096.384031032,6
948,18280,248625.139341878,6
949,18282,241744.480352587,6
950,18290,245177.475208952,6
951,18295,245371.891986788,6
952,18298,241705.144233678,6
953,18308,250285.523621694,6
954,18320,243968.033784936,6
955,18323,247209.97536874,6
956,18334,249355.0056052,6
957,18344,248376.777461841,6
958,18344,238637.240249687,6
959,18350,250153.584956502,6
960,18362,248274.059100019,6
961,18366,247922.256951933,6
962,18374,244163.961699884,6
963,18384,241566.576547121,6
964,18397,248112.696651702,6
965,18402,243072.37839431,6
966,18405,246859.062827706,6
967,18407,251398.638843772,6
968,18419,249567.150812489,6
969,18422,250211.380926614,6
970,18435,249250.779096467,6
971,18438,247134.345922528,6
972,18448,243428.420253161,6
973,18459,247706.557870999,6
974,18468,245701.53784796,6
975,18471,251031.831866867,6
976,18474,248415.166725756,6
977,18480,248684.990219935,6
978,18493,249631.454721784,6
979,18498,246356.092641922,6
980,18502,258920.532422515,6
981,18510,247454.157823724,6
982,18513,251830.691389577,6
983,18522,246980.795743423,6
984,18532,252791.137900948,6
985,18539,244315.945566793,6
986,18543,247315.032201929,6
987,18549,246550.194042737,6
988,18558,252183.269224037,6
989,18568,253207.716639942,6
990,18577,247779.408481917,6
991,18589,251532.136854498,6
992,18594,249393.022549532,6
993,18599,247639.147096568,6
994,18604,250564.703476998,6
995,18616,251473.911129361,6
996,18627,257852.114772499,6
997,18636,252142.16634027,6
998,18645,251395.245814743,6
999,18647,249529.054348102,6
1000,18648,248105.54270888,6
1001,18649,250232.464392455,6
1002,18656,251668.321481632,6
1003,18665,251677.151097271,6
1004,18674,250543.245400727,6
1005,18678,256402.602290535,6
1006,18687,245900.962918163,6
1007,18694,248100.368542789,6
1008,18702,254634.149166395,6
1009,18704,253210.332019678,6
1010,18709,255023.913837561,6
1011,18722,251846.844322556,6
1012,18730,252370.315635648,6
1013,18735,250861.182391586,6
1014,18737,254800.585128755,6
1015,18746,254832.490844429,6
1016,18756,251239.586391894,6
1017,18756,254922.473724709,6
1018,18766,251456.004644233,6
1019,18774,254577.557371955,6
1020,18776,245880.773469959,6
1021,18778,252258.416583281,6
1022,18781,253262.448984574,6
1023,18785,248880.298481401,6
1024,18798,248208.254543138,6
1025,18802,254178.41827639,6
1026,18813,254416.361112651,6
1027,18821,252115.38961741,6
1028,18822,257268.798854863,6
1029,18833,254638.88825785,6
1030,18839,253436.37395889,6
1031,18844,253240.145979815,6
1032,18847,249020.161291735,6
1033,18859,251681.240837197,6
1034,18864,251756.31673019,6
1035,18873,255084.810061261,6
1036,18873,250231.304166167,6
1037,18879,256978.350142548,6
1038,18884,256378.442947733,6
1039,18896,253877.649392245,6
1040,18898,254083.362537199,6
1041,18904,251849.057401963,6
1042,18906,252967.408735293,6
1043,18913,252971.401242276,6
1044,18916,250403.558503709,6
1045,18921,255193.647087827,6
1046,18931,253979.614485026,6
1047,18932,254750.328816066,6
1048,18938,251802.010087392,6
1049,18938,257427.039702112,6
1050,18942,251201.069353176,6
1051,18945,253328.482647306,6
1052,18957,261308.4282342,6
1053,18964,250525.121439655,6
1054,18967,259205.155892501,6
1055,18967,253180.744971715,6
1056,18973,256801.585867924,6
1057,18980,256997.399422983,6
1058,18982,250465.671849679,6
1059,18991,249428.666999516,6
1060,18993,253845.965770301,6
1061,19003,256351.931212824,6
1062,19010,254234.768321819,6
1063,19015,261694.036209385,6
1064,19021,254322.102980241,6
1065,19025,259278.421920745,6
1066,19038,253955.072657793,6
1067,19043,258212.259315778,6
1068,19049,259909.579821748,6
1069,19058,253770.899068039,6
1070,19060,258329.891004334,6
1071,19063,257902.025335118,6
1072,19068,260004.9368978,6
1073,19069,256404.612765478,6
1074,19072,253185.180471851,6
1075,19077,251919.132569182,6
1076,19083,256994.7269827,6
1077,19087,256761.384277002,6
1078,19096,259078.121745291,6
1079,19109,258593.746979436,6
1080,19116,257982.991882905,6
1081,19116,257373.588009254,6
1082,19119,255840.200188837,6
1083,19123,257100.831980559,6
1084,19128,259959.424972755,6
1085,19135,249610.965963046,6
1086,19143,255080.188415444,6
1087,19151,258349.702592984,6
1088,19153,254711.813950132,6
1089,19154,252629.867832189,6
1090,19155,258838.252139011,6
1091,19166,262121.609341533,6
1092,19178,258625.861986744,6
1093,19190,257815.824328257,6
1094,19190,260193.914147871,6
1095,19196,256373.111599836,6
1096,19204,257098.358280214,6
1097,19216,254830.067453041,6
1098,19222,256377.19880923,6
1099,19228,254673.130175032,6
1100,19231,256055.300965348,6
1101,19240,257966.329283255,6
1102,19250,264429.978358563,6
1103,19259,259484.28569546,6
1104,19260,260036.940946462,6
1105,19261,258782.941566075,6
1106,19272,257325.359415675,6
1107,19276,258913.591194364,6
1108,19285,256520.402329312,6
1109,19294,255575.432331306,6
1110,19307,260714.125711111,6
1111,19311,260024.866524355,6
1112,19315,261621.999359937,6
1113,19320,260903.285724668,6
1114,19333,261571.153760884,6
1115,19345,261976.94768427,6
1116,19346,266500.115164115,6
1117,19358,260991.078328613,6
1118,19363,261185.64113293,6
1119,19376,263680.758421795,6
1120,19380,260706.262163173,6
1121,19390,263153.892317375,6
1122,19402,259863.024813617,6
1123,19406,263993.98214567,6
1124,19413,262481.308673983,6
1125,19414,261652.258612046,6
1126,19422,262307.294230994,6
1127,19427,259765.548875507,6
1128,19437,261779.538837704,6
1129,19445,261879.32302472,6
1130,19457,262974.825879108,6
1131,19461,257383.259329805,6
1132,19461,267256.457520392,6
1133,19470,267371.930081385,6
1134,19473,263203.663509331,6
1135,19478,261323.761478975,6
1136,19487,266286.39408962,6
1137,19498,260699.698447348,6
1138,19506,264413.717874981,6
1139,19519,260933.199815971,6
1140,19527,261518.234124804,6
1141,19539,264797.627864493,6
1142,19540,261987.123397191,6
1143,19549,261439.941400336,6
1144,19552,268502.261570296,6
1145,19558,260991.653752976,6
1146,19559,262075.771040912,6
1147,19562,263396.263458258,6
1148,19570,260547.167735089,6
1149,19577,261392.960902384,6
1150,19584,264352.935545745,6
1151,19587,265486.287224219,6
1152,19588,261600.623768228,6
1153,19599,263452.430923433,6
1154,19599,265067.43364034,6
1155,19605,268455.505726696,6
1156,19612,262007.904826794,6
1157,19624,262788.712041242,6
1158,19634,262550.520879811,6
1159,19643,261707.70562878,6
1160,19648,263830.378632203,6
1161,19651,262227.220057357,6
1162,19654,259491.838095905,6
1163,19658,258651.113091884,6
1164,19664,264803.845691983,6
1165,19667,262229.438760951,6
1166,19672,263236.902040713,6
1167,19679,265024.967909196,6
1168,19680,259157.633760047,6
1169,19687,265697.852281937,6
1170,19688,268092.62248457,6
1171,19690,263446.549116075,6
1172,19698,266125.434891871,6
1173,19703,266959.679469996,6
1174,19711,267498.697591465,6
1175,19720,270813.555917007,6
1176,19732,261136.618705334,6
1177,19739,263139.756461904,6
1178,19751,272447.723401852,6
1179,19758,269241.415767335,6
1180,19770,270761.256653703,6
1181,19775,268040.450839488,6
1182,19781,266016.308810723,6
1183,19787,265991.799659123,6
1184,19795,266751.695243613,6
1185,19800,266593.601313008,6
1186,19811,266464.062096118,6
1187,19815,267539.905152755,6
1188,19827,265322.148292704,6
1189,19834,269187.049893273,6
1190,19836,268468.399816344,6
1191,19843,266775.494020802,6
1192,19853,262902.537492675,6
1193,19860,269028.46604577,6
1194,19863,267630.983746828,6
1195,19873,269209.056699274,6
1196,19885,268114.352241356,6
1197,19894,260057.579814184,6
1198,19898,265084.404304,6
1199,19910,267348.029273482,6
1200,19922,267329.110899125,6
1201,19934,266221.850116354,6
1202,19944,271248.912243647,6
1203,19956,267759.5615045,6
1204,19963,271524.340775555,6
1205,19968,267089.555172268,6
1206,19978,272792.627698393,6
1207,19989,263439.846458856,6
1208,19991,271400.231318249,6
1209,19998,270931.869045671,6
1210,20006,273079.010725569,6
1211,20012,266116.698414132,6
1212,20016,269466.506651032,6
1213,20028,267624.129343759,6
1214,20041,265677.55622249,6
1215,20051,269190.43606269,6
1216,20063,269831.112433878,6
1217,20073,268031.187583527,6
1218,20079,270952.890611869,6
1219,20083,265567.944534361,6
1220,20083,273072.290063494,6
1221,20087,271615.547909629,6
1222,20099,269819.881423996,6
1223,20099,267303.636005309,6
1224,20108,270628.417740171,6
1225,20112,270611.493962027,6
1226,20125,267575.941761628,6
1227,20138,271902.506902211,6
1228,20143,270465.40635698,6
1229,20155,274472.83147362,6
1230,20162,271742.536053298,6
1231,20174,274852.283036191,6
1232,20176,268288.578725547,6
1233,20189,271070.51692598,6
1234,20202,268653.159495304,6
1235,20212,273499.403244417,6
1236,20224,270458.078557088,6
1237,20237,272042.040088839,6
1238,20245,269941.132360044,6
1239,20254,268956.962025042,6
1240,20263,271668.464317145,6
1241,20272,272185.612409315,6
1242,20277,273641.621625569,6
1243,20285,274204.219668559,6
1244,20288,265593.647002919,6
1245,20288,272924.00499236,6
1246,20301,272700.282471593,6
1247,20302,275756.154823138,6
1248,20309,267492.501219534,6
1249,20314,272980.414638672,6
1250,20323,273218.372681941,6
1251,20331,274903.398006422,6
1252,20335,271802.825793401,6
1253,20342,273632.470061952,6
1254,20347,274129.852622406,6
1255,20353,276955.274530906,6
1256,20364,273614.361145729,6
1257,20371,271794.441136479,6
1258,20381,273607.056236688,6
1259,20386,276822.889361033,6
1260,20387,277476.06523763,6
1261,20387,274578.759566448,6
1262,20389,274475.859532546,6
1263,20402,271431.874550067,6
1264,20407,274161.809278967,6
1265,20412,271425.555810422,6
1266,20419,275377.471212478,6
1267,20424,272386.440285377,6
1268,20424,277960.499130909,6
1269,20435,272530.401057234,6
1270,20448,275510.996662256,6
1271,20456,278082.951481466,6
1272,20467,272200.156333149,6
1273,20470,276966.00654044,6
1274,20479,273179.564043516,6
1275,20490,278673.558848906,6
1276,20499,280788.589311386,6
1277,20499,276001.655300271,6
1278,20506,276489.144226705,6
1279,20508,268379.251158878,6
1280,20510,275585.630728187,6
1281,20514,278288.126433923,6
1282,20519,280347.428247744,6
1283,20532,275191.433614015,6
1284,20535,276197.151426761,6
1285,20539,282343.052585579,6
1286,20549,274007.132718112,6
1287,20559,272222.189094556,6
1288,20565,279132.590080954,6
1289,20573,280339.204456921,6
1290,20574,277907.525280001,6
1291,20586,280005.690301875,6
1292,20594,279323.046428945,6
1293,20596,278721.53999639,6
1294,20607,274904.82077216,6
1295,20619,281651.670963566,6
1296,20627,279257.858603446,6
1297,20636,280645.693752066,6
1298,20636,277172.610106833,6
1299,20636,279223.916045482,6
1300,20636,276176.571587133,6
1301,20648,274710.604531967,6
1302,20661,273865.699708587,6
1303,20666,275001.838679986,6
1304,20670,278710.986502176,6
1305,20677,275895.368333649,6
1306,20680,273559.389758865,6
1307,20681,277311.720397577,6
1308,20689,277334.595806239,6
1309,20701,280042.000213829,6
1310,20708,280911.972134888,6
1311,20716,279626.102005836,6
1312,20719,278059.590057316,6
1313,20721,278938.030990255,6
1314,20730,277079.756549274,6
1315,20734,275881.673281934,6
1316,20743,275222.80294969,6
1317,20743,280000.057922274,6
1318,20745,279083.309211322,6
1319,20748,280590.317408501,6
1320,20761,281247.67474565,6
1321,20761,282661.933579078,6
1322,20761,282264.069817431,6
1323,20770,281382.953240809,6
1324,20773,287865.595296222,6
1325,20780,277014.633409764,6
1326,20782,279144.359181877,6
1327,20790,280403.273893993,6
1328,20800,281745.675749732,6
1329,20806,278685.138698525,6
1330,20819,276814.24933906,6
1331,20832,280333.671609858,6
1332,20840,282256.351851564,6
1333,20848,276119.700175359,6
1334,20856,276904.025097877,6
1335,20860,279649.192096675,6
1336,20862,279962.358968063,6
1337,20875,277537.399041089,6
1338,20877,279469.285417068,6
1339,20879,277970.199984563,6
1340,20881,280004.920909234,6
1341,20891,282741.936299778,6
1342,20896,279650.151247987,6
1343,20907,279987.302764468,6
1344,20917,275947.66535179,6
1345,20929,284564.103382999,6
1346,20931,280460.483064518,6
1347,20932,275445.063766401,6
1348,20938,282267.866802613,6
1349,20947,283144.046957041,6
1350,20950,287609.640067745,6
1351,20961,286468.693518672,6
1352,20974,278767.929735222,6
1353,20983,278410.272380435,6
1354,20995,279431.268467264,6
1355,21006,281106.25328659,6
1356,21008,284113.062983334,6
1357,21009,282455.966238341,6
1358,21011,279434.183991824,6
1359,21015,291798.482949999,6
1360,21027,282015.802950071,6
1361,21033,282954.949202212,6
1362,21040,284646.963235884,6
1363,21053,282909.65880472,6
1364,21054,279500.454448795,6
1365,21066,283555.825498782,6
1366,21077,287949.461328038,6
1367,21086,287093.879797675,6
1368,21095,282196.015652847,6
1369,21104,283725.385150438,6
1370,21107,283578.184222273,6
1371,21113,277408.306742164,6
1372,21116,287257.00300794,6
1373,21121,287074.689462529,6
1374,21121,282785.18061116,6
1375,21128,284985.155122332,6
1376,21136,280557.496413229,6
1377,21145,286701.836123243,6
1378,21157,281305.058960463,6
1379,21170,291166.97157871,6
1380,21182,287259.970105004,6
1381,21193,284544.459574303,6
1382,21198,285149.043267681,6
1383,21202,283309.436374478,6
1384,21205,289274.620348334,6
1385,21210,282952.152414778,6
1386,21211,289418.925170334,6
1387,21219,283592.206921003,6
1388,21231,283121.077079419,6
1389,21233,289094.522101823,6
1390,21244,293072.584124034,6
1391,21250,285261.314054823,6
1392,21254,283334.105904535,6
1393,21263,281682.364004669,6
1394,21276,285895.189446499,6
1395,21282,289466.943180678,6
1396,21293,286141.06608637,6
1397,21306,281489.905174456,6
1398,21318,291362.935646069,6
1399,21330,281207.751924921,6
1400,21332,285848.477388559,6
1401,21335,284857.310852253,6
1402,21341,284059.861456793,6
1403,21354,285277.538876874,6
1404,21362,285675.205692083,6
1405,21375,285902.613844127,6
1406,21378,285461.91572677,6
1407,21383,286642.490165615,6
1408,21392,283367.993396271,6
1409,21396,286813.796423262,6
1410,21402,287162.361420672,6
1411,21405,284430.787812354,6
1412,21412,287034.195923397,6
1413,21424,282601.234116004,6
1414,21437,287597.701177652,6
1415,21437,289477.769316727,6
1416,21444,289291.96478963,6
1417,21456,291702.804542792,6
1418,21464,283790.01138751,6
1419,21469,289833.761265123,6
1420,21476,282896.926361534,6
1421,21478,290796.871182437,6
1422,21481,290687.616827046,6
1423,21482,291395.010609395,6
1424,21485,285678.864774281,6
1425,21485,289248.441516429,6
1426,21493,289083.673860413,6
1427,21493,291554.189621999,6
1428,21506,288988.493635236,6
1429,21515,288125.662376737,6
1430,21525,285284.250249346,6
1431,21534,287455.044523598,6
1432,21535,289844.147979948,6
1433,21546,290290.638493203,6
1434,21554,288663.228202205,6
1435,21555,292325.356280039,6
1436,21561,288493.942422094,6
1437,21562,290750.870646934,6
1438,21574,291782.570470632,6
1439,21583,287652.255178173,6
1440,21587,289807.59457947,6
1441,21599,290900.815241085,6
1442,21610,293806.804815103,6
1443,21623,289024.048403098,6
1444,21632,295997.484274358,6
1445,21639,285792.93029981,6
1446,21641,292751.309216814,6
1447,21649,288096.188952717,6
